id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
2476,en,Safe,34.46,4/16/2012,"['Action', 'Crime', 'Thriller']","After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",40346186,94,She has the code. He is the key.
9325,en,Cuban Fury,9.594,2/14/2014,['Comedy'],"Beneath Bruce Garrett's under-confident, overweight exterior, the passionate heart of a salsa king lies dormant. Now, one woman is about to reignite his Latin fire.",0,98,All's fair in Love & Salsa
2570,en,Renegades,30.141,8/21/2017,"['Action', 'Thriller']","In the midst of the Balkan wars, a squad of Navy SEALs attempts to unravel a long-forgotten mystery after discovering an enormous treasure trove hidden at the bottom of a lake in Serbia.",2602149,105,5 Navy SEALs. $300 million in gold. 1 incredible mission.
5286,en,Free Solo,13.248,9/28/2018,"['Documentary', 'Adventure']","Follow Alex Honnold as he attempts to become the first person to ever free solo climb Yosemite's 3,000 foot high El Capitan wall. With no ropes or safety gear, this would arguably be the greatest feat in rock climbing history.",21790193,100,Live beyond fear
5215,cn,怒火,18.85,8/13/2021,"['Action', 'Crime']","Shan is a highly respected cop with a long history of success in dangerous cases, however, his past soon comes back to haunt him when his former protégé seeks revenge against all those who have wronged him.",205000000,128,
2163,en,The Boss Baby,32.901,3/23/2017,"['Animation', 'Comedy', 'Family']","A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",498814908,97,Born leader
6577,en,LEGO Frozen Northern Lights,11.532,1/5/2017,"['Animation', 'Family']","Elsa, Anna and friends search for the Northern Lights.",0,22,
8449,es,Una última y nos vamos,9.366,5/29/2015,"['Family', 'Comedy', 'Adventure']",A group of mariachis receives a letter to be part of the National Mariachi Contest in Mexico City. In order to be able to win they will need to travel together and solve their differences since their prime was 30 years ago.,0,111,"You don't have to come first, but you should know how to get there."
380,en,Curse of Chucky,96.24,10/4/2013,"['Horror', 'Thriller']","After the passing of her mother, a young woman in a wheelchair since birth, is forced to deal with her sister, brother-in-law, niece and their nanny as they say their goodbyes to mother. When people start turning up dead, Nica discovers the culprit might be a strange doll she received a few days earlier.",3800000,97,Fear has a new home
8508,en,Two for the Money,9.451,10/7/2005,"['Comedy', 'Crime', 'Drama', 'Thriller']",A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,30526509,122,How much will you risk?
1292,en,Death of Me,43.116,10/2/2020,"['Horror', 'Mystery']","A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",41848,95,True love takes sacrifice.
1912,en,Zookeeper,35.776,7/6/2011,"['Comedy', 'Romance', 'Family']","Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but since he is more comfortable with the animals than with females of his own species, his love life is lacking. When Griffin decides that the only way to get a girlfriend is to find a more-glamorous career, the animals panic. To keep him from leaving, they reveal their secret ability to talk and offer to teach him the rules of courtship, animal-style.",169852759,102,Welcome to his jungle.
599,en,Freaks,79.211,9/13/2019,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']","Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",333593,105,They look just like us
3892,en,RV,24.073,4/28/2006,"['Family', 'Comedy']","Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",87528173,99,One Family. Eight Wheels. No brakes.
4141,en,A Score to Settle,20.476,8/1/2019,"['Action', 'Thriller', 'Drama']",A former mob enforcer who is released from prison after serving 22 years for a crime he didn't commit sets out on a path for revenge against the people who wronged him.,0,103,Revenge Is Coming
1652,en,Freaky,39.609,11/12/2020,"['Horror', 'Thriller', 'Comedy', 'Fantasy']","A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.",15104310,102,Basic switch. Killer new look.
5224,en,Zeros and Ones,20.044,11/18/2021,"['Thriller', 'War', 'Science Fiction']","Called to Rome to stop an imminent terrorist bombing, a soldier desperately seeks news of his imprisoned brother — a rebel with knowledge that could thwart the attack. Navigating the capital's darkened streets, he races to a series of ominous encounters to keep the Vatican from being blown to bits.",0,85,It's always deadliest before the dawn
1893,en,Goodbye World,34.116,6/15/2013,"['Drama', 'Comedy']","When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",0,101,
1944,en,Seven Deadly Sins: Envy,33.925,4/17/2021,['Drama'],"Gabrielle seems to have it all - a devoted husband, a beautiful daughter, and a successful career in public relations. However, she soon stands to lose everything when she meets Keisha, her devious half sister who wants everything Gabrielle has.",0,87,Seven Deadly Sins: Envy
3395,en,The Warriors Gate,19.25,11/18/2016,"['Action', 'Adventure']","After a mysterious chest opens a gateway through time, teen gamer Jack is transported to an ancient empire terrorized by a cruel barbarian king. Jack will need all of his gaming skills as he battles to defeat the barbarian, protect a beautiful princess, and somehow find his way back home.",0,108,
5479,en,Inferno,13.295,9/25/1999,"['Action', 'Drama', 'Romance']","Eddie Lomax (Jean-Claude Van Damme) is a drifter who has been in a suicidal funk since the death of his close friend Johnny (Danny Trejo). Riding his motorcycle into a small desert town where Johnny once lived, Lomax is confronted by a gang of toughs, who beat him and steal his bike. However, Lomax is not a man to take an injustice lying down, and soon he begins exacting a violent revenge on the men who stole his motorcycle, with local handyman Jubal Early (Pat Morita) lending a hand and several area ladies offering aid and comfort.",0,95,Left for dead. Burning for revenge
9769,cn,使徒行者,6.756,8/11/2016,"['Action', 'Crime', 'Drama']",The details of undercover police officers are deleted from a police database and a senior officer is left struggling to know who are the undercover officers and who are the criminals.,88658655,108,
375,en,Willy's Wonderland,108.006,2/12/2021,"['Action', 'Horror', 'Comedy']","When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",431020,88,Their idea of fun is killer!
1966,en,Barbie: The Princess & The Popstar,40.205,9/13/2012,"['Family', 'Animation']","Tori is a blonde princess who is bored of living her royal life, and has dreams of becoming a popstar. Keira, on the other hand, is a brunette popstar who dreams of being a princess. When the two meet, they magically trade places, but after realising it is best to be themselves.",0,86,True friends rock in perfect harmony!
3957,en,Dirty Harry,20.535,7/14/1971,"['Action', 'Crime', 'Thriller']","When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",35976000,102,Detective Harry Callahan. He doesn't break murder cases. He smashes them.
7135,en,Black Christmas,12.222,12/15/2006,"['Horror', 'Thriller', 'Mystery']","An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.",21510851,84,"This holiday season, the slay ride begins."
7478,pl,Pitbull,17.56,11/11/2021,"['Action', 'Crime', 'Drama']","Told across a number of years, part of the ever waging war between the police and the criminal empires spanning Eastern Europe, we follow one young man's life, his childhood and adolescence and ultimately his descent into the criminal underworld. His path soon crosses with a policeman who will stop at nothing to catch him.",0,0,
4505,en,United 93,17.693,4/28/2006,"['Drama', 'History', 'Crime', 'Thriller', 'Action']","A real-time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",76286096,111,"September 11, 2001. Four planes were hijacked. Three of them reached their target. This is the story of the fourth."
9580,en,Battle Beyond the Stars,10.56,9/8/1980,"['Science Fiction', 'Action', 'Adventure']",A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.,11000000,104,"A battle beyond time, beyond space."
5288,ja,新劇場版 頭文字D Legend2 -闘走-,19.45,5/23/2015,"['Animation', 'Drama', 'Action']","The planned film trilogy retells the beginning of the story from Shuuichi Shigeno's original car-racing manga. High school student Takumi Fujiwara works as a gas station attendant during the day and a delivery boy for his father's tofu shop during late nights. Little does he know that his precise driving skills and his father's modified Toyota Sprinter AE86 Trueno make him the best amateur road racer on Mt. Akina's highway. Because of this, racing groups from all over the Gunma prefecture issue challenges to Takumi to see if he really has what it takes to be a road legend.",0,62,
1471,en,Barbie in A Mermaid Tale,45.1,1/25/2010,"['Animation', 'Family', 'Fantasy']","Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",16441438,75,
3346,en,Under the Skin,22.99,3/14/2014,"['Thriller', 'Science Fiction', 'Drama']",A seductive alien prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,5735963,108,
6253,en,Absolute Power,15.733,2/14/1997,"['Crime', 'Drama', 'Action']","A master thief coincidentally is robbing a house where a murder—in which the President of The United States is involved—occurs in front of his eyes. He is forced to run, while holding evidence that could convict the President.",50068310,121,Corrupts Absolutely.
2853,en,21 & Over,22.289,3/1/2013,['Comedy'],"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",48065672,93,Finally.
8988,en,Grease 2,9.383,6/11/1982,"['Comedy', 'Family', 'Music', 'Romance']","It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",15171476,115,The Music and Feeling go on Forever.
9775,da,De grønne slagtere,6.789,3/8/2003,['Comedy'],"The Green Butchers (Danish: De grønne slagtere) is a black comedy featuring two butchers, Svend ""Sweat"" and Bjarne, who start their own shop to get away from their arrogant boss. Cannibalism is soon introduced to the plot, and further complications arise due to the reappearance of Bjarne's mentally retarded twin brother Eigil.",0,100,There is something mythological about killing an animal and then mocking it by sticking it into its own intestine
6459,en,Hit & Run,12.175,8/22/2012,"['Action', 'Comedy', 'Romance']","When former getaway driver, Charlie Bronson jeopardises his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles, the feds and Charlie's former gang chase them on the road.",14400000,100,A Comedy That Never Takes Its Foot Off The Gas
4062,en,Ben 10 Versus the Universe: The Movie,21.504,10/2/2020,"['Animation', 'Action', 'Adventure', 'Science Fiction']","A blast from Ben's past returning to do double the damage on Team Tennyson and planet Earth itself, forcing Ben to go interstellar to save the day.",0,72,Ben 10 is ready to take on the universe in his most epic adventure yet
5863,ja,カラフル,21.137,8/21/2010,"['Animation', 'Drama', 'Family']","Upon reaching the train station to death, a dejected soul is informed that he is lucky and will have another chance at life. He is placed in the body of a 14-year-old boy named Kobayashi Makoto, who has just committed suicide. Watched over by a neutral spirit named Purapura, the soul must figure out what his greatest sin and mistake in his former life was, before his time limit in Makoto's body runs out. He also has a number of other lesser duties he must complete, such as understanding what led Makoto to commit suicide in the first place and learning how to enjoy his second chance at life.",0,127,
4306,en,You've Got Mail,21.81,2/26/1998,"['Comedy', 'Romance']","Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",250821495,119,Someone you pass on the street may already be the love of your life.
4877,en,"Mickey, Donald, Goofy: The Three Musketeers",21.067,8/4/2004,"['Adventure', 'Animation', 'Comedy', 'Family']","In Disney's take on the Alexander Dumas tale, Mickey Mouse, Donald Duck and Goofy want nothing more than to perform brave deeds on behalf of their queen (Minnie Mouse), but they're stymied by the head Musketeer, Pete. Pete secretly wants to get rid of the queen, so he appoints Mickey and his bumbling friends as guardians to Minnie, thinking such a maneuver will ensure his scheme's success. The score features songs based on familiar classical melodies.",0,68,All for fun and fun for all
7249,en,Proof of Life,14.94,12/8/2000,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']","Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",0,135,
5273,en,A Perfect World,17.638,11/24/1993,"['Crime', 'Drama', 'Thriller']","A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",135130999,138,
3990,en,Scooby-Doo! Stage Fright,20.811,8/20/2013,"['Family', 'Adventure', 'Animation', 'Comedy', 'Mystery']","Join Scooby-Doo, Shaggy and the Mystery Inc. crew as they head to Chicago for Talent Star, a hit talent show in which Fred and Daphne are finalists with some high hopes. Unlucky for them, the competition is frightful as the show is being broadcast from an opera house with a history of horrors and a particularly vengeful phantom that has cursed the show's production.",0,75,
1049,en,American Pie,61.017,7/9/1999,"['Comedy', 'Romance']","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",235483004,95,There's nothing like your first piece.
6175,en,Remember Me,15.265,3/12/2010,"['Drama', 'Romance']","Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",56032889,113,Live in the moments.
6926,en,The Adventures of Ichabod and Mr. Toad,17.526,10/5/1949,"['Horror', 'Fantasy', 'Animation', 'Family']","The Wind in the Willows: Concise version of Kenneth Grahame's story of the same name. J. Thaddeus Toad, owner of Toad Hall, is prone to fads, such as the newfangled motor car. This desire for the very latest lands him in much trouble with the wrong crowd, and it is up to his friends, Mole, Rat and Badger to save him from himself. - The Legend of Sleepy Hollow: Retelling of Washington Irving's story set in a tiny New England town. Ichabod Crane, the new schoolmaster, falls for the town beauty, Katrina Van Tassel, and the town Bully Brom Bones decides that he is a little too successful and needs ""convincing"" that Katrina is not for him.",0,68,Two Tall Tales by the world's top story-tellers in one hilarious All-Cartoon Feature!
7864,en,The Hallow,11.815,11/6/2015,"['Fantasy', 'Horror']","Deep within the darkness of secluded forest land in rural Ireland dwells an ancient evil. Feared by the nearby superstitious villagers as cursed creatures who prey upon the lost, their secrets have been kept from civilization and remain on their hallowed ground. But when a conservationist from London moves in with his wife and infant child in order to survey the land for future construction, his actions unwittingly disturb the horde of demonic forces. Alone in a remote wilderness, he must now ensure his family's survival from their relentless attacks.",0,97,Nature has a dark side.
2035,cn,紅番區,29.813,1/21/1995,"['Crime', 'Action', 'Comedy', 'Thriller']","Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",32392047,104,No Fear. No Stuntman. No Equal.
4039,ko,살인의 추억,20.024,5/2/2003,"['Crime', 'Drama', 'Thriller']","1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.",26000000,131,The worst of them will stay with you... forever
6875,no,Løvekvinnen,14.3,8/26/2016,['Drama'],"Eva Arctander is born with hypertrichosis, meaning that she is covered from head to toe with fine blonde hair. Her father is so ashamed of her that he hides her away from the world in their apartment. However, Eva’s nanny fights for her right to be treated like everyone else.",0,126,
9354,en,Prom Night,11.337,4/10/2008,"['Horror', 'Crime', 'Drama']","Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.",14796236,88,A Night To Die For.
1972,pt,Cidade de Deus,31.836,2/5/2002,"['Drama', 'Crime']","Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",30641770,130,"If you run, you're dead... if you stay, you're dead again."
5072,en,Mary Shelley,16.233,8/6/2017,"['Drama', 'Romance']","The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, “Frankenstein; or, The Modern Prometheus.”",0,120,Her greatest love inspired her darkest creation
2099,id,Nussa,33.959,10/14/2021,"['Animation', 'Family']","Planning to impress his father who is coming home after being abroad for a year, Nussa the smart 9-year-old kid participates in his school’s science competition. But when he receives news that his father cancelled his trip home and is unable to attend the competition, and at the same time a new, smart student named Jonni quickly becomes his rival in the school's science competition, Nussa learns the true meaning of gratitude.",0,107,
1499,en,Star Trek Into Darkness,38.277,5/5/2013,"['Action', 'Adventure', 'Science Fiction']","When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",467365246,132,Earth Will Fall
9612,zh,追捕,10.148,11/19/2017,"['Action', 'Thriller', 'Crime']","Accused of a murder he didn't commit, a prosecutor sets out on a mission to clear his name.",0,106,
652,en,Kung Fu Panda,83.023,6/4/2008,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']","When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",631744560,90,Prepare for awesomeness.
170,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,220.805,8/3/2018,"['Animation', 'Action', 'Adventure', 'Fantasy']","All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",31478826,96,Who is your hero?
4085,en,StarDog and TurboCat,22.237,12/6/2019,"['Animation', 'Comedy', 'Family']","When vigilante cat, Felix, and loyal canine, Buddy, set out to find Buddy’s lost owner, they discover not only the power of friendship, but their inner superpowers along the way.",585443,88,The greatest superheroes ever unleashed!
242,en,Honest Thief,141.884,9/3/2020,"['Thriller', 'Action', 'Crime', 'Drama']","A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",29404235,99,Never steal a man's second chance.
5710,en,A Turtle's Tale: Sammy's Adventures,15.65,8/3/2010,"['Animation', 'Family']","A sea turtle who was hatched in 1959 spends the next 50 years traveling the world while it is being changed by global warming. Born on a Baja, California beach in 1959, new hatchling Sammy must do what his fellow newborn sea turtles are doing: race across the beach to the ocean before they are captured by a seagull or crab. Thus begins Sammy's incredible fifty-year ocean journey. Along the way he meets his best friend, a fellow turtle named Ray, and overcomes obstacles both natural and man-made while trying to fulfill his dream of travelling around the world. Throughout his voyage, Sammy never forgets about Shelly - the turtle he saved on his first day and loves passionately from afar. Based on the actual trajectory of a sea turtle's life, the film illustrates the dangers humans pose to the species' survival. The film combines entertainment with an important environmental message.",71594792,88,He's Turtly Amazing
6972,fr,Cold Blood Legacy - La mémoire du sang,14.533,5/15/2019,"['Thriller', 'Action']","A legendary but retired hit man lives in peace and isolation in the barren North American wilderness. When he rescues a woman from a snowmobiling accident, he soon discovers that she's harboring a secret that forces him to return to his lethal ways.",0,91,You can't outrun the past
2756,fr,La Proie,29.404,4/12/2011,"['Action', 'Crime', 'Thriller']","A robber escapes from prison with a single objective in mind: to track down his former cellmate, a serial killer who intends to pin his crimes on him. A cop is sent after the robber who, despite his best efforts, soon becomes Public Enemy Number One. As the protagonists are driven to their limits, it becomes increasingly unclear who is the hunter and who is the prey.",0,102,
6884,ja,ももへの手紙,12.793,4/21/2012,"['Comedy', 'Fantasy', 'Animation', 'Drama', 'Family']","Clinging to an unfinished letter written by her recently deceased father, young Momo moves with her mother from bustling Tokyo to the remote Japanese island of Shio. Upon their arrival, she begins to explore her new habitat, meeting local children and learning their routines and customs. However, it's not long before several bizarre occurrences crop up around the previously tranquil island. Orchards are found ransacked, prized trinkets start disappearing and, worst of all, each morning after her mother leaves for work, Momo hears strange mumblings coming from the attic of their home. Annoyed by these creepy goings-on and her mother's refusal to believe them, Momo embarks on a strange and supernatural adventure to discover the source of the mischief, which leads her to a trio of troublesome imps: the flatulent lizard Kawa, the childlike Mame and their hulking ogre leader Iwa. Momo also learns that her visit to the island is in some way connected to her father's mysterious letter.",6748712,120,
5446,en,Arctic Dogs,13,11/1/2019,"['Animation', 'Adventure', 'Comedy']",Animals band together to save the day when the evil Otto Von Walrus hatches a sinister scheme to accelerate global warming and melt the Arctic Circle.,0,93,Time to run with the big dogs!
2076,en,Togo,31.483,12/20/2019,"['Adventure', 'Family']","The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",0,113,The untold true story.
4103,en,You Were Never Really Here,19.443,11/8/2017,"['Thriller', 'Drama']","A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",10891281,89,Based on the novel by author Jonathan Ames.
9559,en,Warrior Spirit,14.356,11/12/2021,['Documentary'],Warrior Spirit is about the first Native American UFC champion Nicco Montano and her first title defense and her failed weight cut. Warrior Spirit is the remarkable true story about the dangers of extreme weight cutting in combat sports and how the UFC makes millions of dollars exploiting it's fighters.,0,95,
7571,en,The Way,8.366,9/10/2010,"['Adventure', 'Comedy', 'Drama']","When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something.",13348704,128,You don't choose a life. You live one.
9466,it,Fermo posta Tinto Brass,12.163,8/30/1995,['Comedy'],"This film is a series of letters, photos and video cassettes which women often send in to certain newspapers. By visualizing their story-telling (the name given by the psychologists to their fantasies) the film portrays the confessions, the secret longings, the adventures, recollections, dreams, desires and fantasies of these women. It is an open secret that most women dream of forbidden affairs, secret lovers and hasty encounters but when it comes down to it they lack the courage to pursue their dreams.",0,81,A sensational collection of real-life sexual fantasies from the Master of Erotica.
4894,es,Los Modernos,15.937,9/29/2016,['Drama'],"In two parallel stories, two ladies Clara and Paula are working upon their relationships, parenthood and at the same time not sacrificing professionals and sexual freedom of the couple.",0,135,
6692,en,Born on the Fourth of July,12.095,12/20/1989,"['Drama', 'War']","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",161001698,145,A story of innocence lost and courage found
8054,en,The Gold Rush,12.772,7/12/1925,"['Adventure', 'Comedy', 'Drama']","A lone prospector ventures into Alaska looking for gold. He soon gets mixed up with some burly characters, falls in love with the beautiful Georgia, and tries to win her heart with his singular charm.",4000000,89,The World's Greatest Laughing Picture!
5389,ko,차인표,12.583,1/1/2021,['Comedy'],"With the peak of his career long behind him, an actor clings to his past glory — until a sudden wake-up call forces him to face who he's become.",0,102,
9373,en,Hatchet III,9.587,6/14/2013,"['Horror', 'Thriller', 'Comedy', 'Action']",A search and recovery team heads into the haunted swamp to pick up the pieces and Marybeth learns the secret to ending the voodoo curse that has left Victor Crowley haunting and terrorizing Honey Island Swamp for decades.,0,89,Victor Crowley Lives Again
8021,en,Scoop,11.778,7/27/2006,"['Comedy', 'Mystery']","An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",31584901,96,The perfect man. The perfect story. The perfect murder.
8604,en,Shortbus,12.188,10/4/2006,"['Romance', 'Drama', 'Comedy']","A group of New Yorkers caught up in their romantic/sexual milieu converge at Shortbus, an underground Brooklyn salon infamous for its blend of art, music, politics, and carnality, and loosely inspired by various underground NYC gatherings that took place in the early 2000s. Here, gay couple Jamie (PJ DeBoy) and James (Paul Dawson) meet Ceth (Jay Brannan), a young ex-model and aspiring singer.",5179037,101,Open Your Mind. And Everything Else.
4480,en,The Jewel of the Nile,18.259,8/1/1985,"['Adventure', 'Action', 'Comedy', 'Romance']","Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",96773200,106,They're back again...and romancing a brand new stone.
8326,en,Inconceivable,11.988,6/30/2017,"['Thriller', 'Drama']","A mother looks to escape her abusive past by moving to a new town where she befriends another mother, who grows suspicious of her.",0,105,
4078,en,Carol,21.905,11/20/2015,"['Romance', 'Drama']","In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",40272135,118,Some people change your life forever.
640,en,Jurassic World: Fallen Kingdom,77.339,6/6/2018,"['Action', 'Adventure', 'Science Fiction']","Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",1303459585,129,The park is gone
1270,es,Fondeados,48.72,7/23/2021,['Comedy'],"While blind drunk, two unemployed millennials entrepreneurs drunkenly post a video pitch about their revolutionary app to a crowdfunding site. When the app catches fire and they accidentally raise millions of dollars they actually have to create the app.",0,97,
2778,en,The Upside,27.743,1/10/2019,"['Comedy', 'Drama']","Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",111353135,126,Based on a true story.
9497,en,Wolves,10.525,8/28/2014,"['Horror', 'Action']","The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",0,90,Unleash the beast
3861,en,Punisher: War Zone,19.4,12/5/2008,"['Action', 'Crime']","Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",10089373,102,Vengeance has a name
3480,ja,劇場版NARUTO －ナルト－ そよ風伝 ナルトと魔神と3つのお願いだってばよ！！,20.68,7/31/2010,"['Animation', 'Action', 'Comedy']","Naruto discovers a genie's bottle while he and the gang are at a genin grill party. When everyone finds out about the genie's ability to grant wishes, the ultimate chase begins.",0,14,
1534,de,Die goldene Banane von Bad Porno,51.561,8/26/1971,['Comedy'],A producer of erotic / pornographic pictures would like very much to win the Golden Banana at the 13th Danish Festival of Pornographic Pictures. He tries to spy what the other studios are filming...,0,95,
325,en,Amina,186.998,11/4/2021,"['War', 'History', 'Drama', 'Adventure']","In 16th-century Zazzau, now Zaria, Nigeria, Amina must utilize her military skills and tactics to defend her family's kingdom. Based on a true story.",0,120,She is Amina and she fears nobody.
