id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
1180,pt,Ilhados,44.518,1/2/2021,['Drama'],Tensions run high while food runs low as six influencers find themselves stranded on a secluded island after plans for a weekend escape go awry.,0,83,
8762,en,And So It Goes,11.918,7/20/2014,"['Comedy', 'Drama', 'Romance']",A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,25312387,94,
8235,en,Orgazmo,10.743,9/6/1997,['Comedy'],"Joe Young is a devout Mormon living in L.A. trying to raise enough money to go back to Utah and marry his girlfriend, Lisa. Joe is spreading the word about the church of Latter Day Saints one day when he's confronted by two burly bodyguards. A scuffle breaks out, and Joe's martial arts skills impress Maxxx Orbison, who directs pornographic movies.",0,94,Fighting crime never felt so good!
2818,en,The Dig,24.696,1/14/2021,"['Drama', 'History']","As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",0,112,Nothing stays lost forever.
9964,en,The Grey Zone,7.269,9/13/2001,"['Drama', 'War']","A Nazi doctor—along with the Sonderkomando, Jews who are forced to work in the crematoria of Auschwitz against their fellow Jews—find themselves in a moral grey zone.",0,108,
8703,en,Ain't Them Bodies Saints,9.428,7/3/2013,"['Crime', 'Drama', 'Romance', 'Western']","Bob Muldoon and Ruth Guthrie, an impassioned young outlaw couple on an extended crime spree, are finally apprehended by lawmen after a shootout in the Texas hills. Although Ruth wounds a local officer, Bob takes the blame. But four years later, Bob escapes from prison and sets out to find Ruth and their daughter, born during his incarceration.",1031243,96,
6608,en,Mimic 2,13.871,7/17/2001,"['Horror', 'Science Fiction', 'Thriller']","When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic, biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment, where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats. The plan worked until the bugs evolved to mimic their next prey.....humans! Just when they were all thought to be dead, the giant cockroaches are back, and this time they've mutated to take on human form!",0,82,Nothing will stop them...
2820,en,Don Jon,24.537,9/12/2013,"['Romance', 'Comedy', 'Drama']","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",0,90,Everyone loves a happy ending.
7535,ja,劇場版カードキャプターさくら,11.121,8/21/1999,"['Fantasy', 'Animation', 'Adventure']","Sakura Kinomoto, a Card Captor, wins a game of chance and is awarded a trip to Hong Kong, along with her best friend Tomoyo and her rival, Syaoran Li. It turns out that the ancient rival of Clow Reed, the creator of the mysterious and powerful Clow Cards, summoned them, and she's out for revenge. A battle ensues, and secrets are revealed about Clow Reed's shady past and Sakura's connection to him.",0,81,
2260,en,Barbie and the Three Musketeers,31.605,9/15/2009,"['Animation', 'Family']","Corinne (Barbie) is a young country girl who heads to Paris to pursue her big dream – to become a female musketeer! Never could she imagine she would meet three other girls who secretly share the same dream! Using their special talents, the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!",0,81,
2239,en,The Founder,30.412,9/13/2016,"['Drama', 'History']","The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",24121245,115,Risk taker. Rule breaker. Game changer.
6021,es,Que Dios nos perdone,11.33,10/28/2016,"['Thriller', 'Crime', 'Action']","Madrid, summer 2011. Economic crisis. 15-M movement and 1.5 million pilgrims waiting for the Pope’s arrival live side by side in a Madrid that’s hotter and more chaotic than ever. In this context, detectives Velarde and Alfaro must find what seems to be a serial killer. Their against-the-clock hunt will make them realise something they’d never imagined: neither of them are so very different from the killer.",1598584,127,
782,ja,ドラゴンボールZ 激突!!100億パワーの戦士たち,78.001,3/7/1992,"['Action', 'Animation', 'Science Fiction']",Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.,19581369,46,
932,en,Edge of Tomorrow,53.707,5/27/2014,"['Action', 'Science Fiction']","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",370541256,113,"Live, Die, Repeat"
6202,en,Stargate: The Ark of Truth,16,3/11/2008,"['Adventure', 'Science Fiction', 'TV Movie']","SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",8900000,101,The lines have been drawn. The battle has been waged. Only one thing can save us...
2412,en,Adventures of Aladdin,29.516,5/14/2019,"['Adventure', 'Fantasy']","With the help of a magical lamp, an impoverished young man transforms himself into a prince in order to win the heart of a beautiful princess. A live-action retelling of the 1992 Disney film of the same name.",0,87,A whole new world of adventure
6997,en,Blade,9.506,,"['Action', 'Fantasy']",A reboot of Blade (1998) in the Marvel Cinematic Universe.,0,0,
9115,fr,Un sac de billes,8.875,1/18/2017,"['War', 'Drama']","In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",10898998,110,Home Is Where Family Is
1156,en,Next-Door Nightmare,79.384,7/8/2021,"['Thriller', 'TV Movie']","When young couple Sarah and Kyle move next door to Helen, a charismatic older woman, they have no idea she's a deeply disturbed psychopath who will stop at nothing to become Sarah's surrogate mother, and grandmother to the child she is expecting. Julia Borsellino, Mark Taylor, Deborah Grover, Marium Carvell star. (2021)",0,86,
8107,ja,おくりびと,11.763,9/13/2008,['Drama'],"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",69932387,130,The gift of last memories
5805,en,1922,19.419,10/20/2017,"['Horror', 'Crime', 'Drama', 'History']","A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.",0,102,
4879,en,The Last King of Scotland,19.066,1/12/2006,['Drama'],"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",48027970,123,Charming. Magnetic. Murderous.
3309,en,Molly's Game,29.172,1/1/2017,"['Crime', 'Drama']","Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",59284015,140,Deal with her.
8961,en,Ratter,13.392,1/24/2015,"['Drama', 'Horror', 'Thriller']","Emma is a young and beautiful graduate student just starting a new life in New York City. Like most people her age, she is always connected - her phone and laptop are constant companions, documenting her most intimate moments. What she doesn't realize is that she's sharing her life with an uninvited and dangerous guest. A hacker is following Emma’s every move. When the voyeuristic thrill of watching her digitally isn't enough, the situation escalates to a dangerous and terrifying level.",0,80,Someone who hacks personal devices to stalk their victims' lives.
1702,en,Dracula Untold,44.35,10/1/2014,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']","Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",217124280,92,Every bloodline has a beginning
2492,en,Death Note,32.541,8/25/2017,"['Fantasy', 'Thriller', 'Crime', 'Drama', 'Horror']","A young man comes to possess a supernatural notebook, the Death Note, that grants him the power to kill any person simply by writing down their name on the pages. He then decides to use the notebook to kill criminals and change the world, but an enigmatic detective attempts to track him down and end his reign of terror.",0,101,
3706,en,Crash,22.002,5/6/2005,['Drama'],"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",98410061,112,You think you know who you are. You have no idea.
8276,en,Woman on Top,9.237,9/22/2000,"['Comedy', 'Drama', 'Romance', 'Fantasy']","Set to the intoxicating rhythms of Brazil, ""Woman on Top"" is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.",0,92,Want to know how she got there?
286,en,The Karate Kid,133.142,6/10/2010,"['Action', 'Adventure', 'Drama', 'Family']","Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",359126022,140,A Challenge He Never Imagined. A Teacher He Never Expected.
1608,en,Alpha,35.638,8/17/2018,"['Adventure', 'Drama']","In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.",35808437,97,Leaders are born from survival
6631,en,Echoes of the Past,19.72,11/11/2021,['Drama'],"Drama, inspired in part by a true event, the infamous massacre of the town of Kalavryta by Nazi troops on December 13th, 1943. The story is being told through a series of flashbacks as Nikolaos Andreou, an acclaimed writer dying of cancer, poignantly narrates his personal experience as a young child to Caroline Martin, a top-notch lawyer representing Germany's Federal government on the recently filled Greek WWII reparations claims. The two characters each harboring its own prejudices, beliefs, and life's traumas are brought together by a divisive past that was meant to keep them apart. Their fateful meeting in the town of Kalavryta, a place still marked by the tragedy of old, will open the path to an arduous journey through a dark chapter in human history and have a profound effect on both as they struggle, together as well as each in its own way, to understand and come to terms with history's enduring lessons and deep scars.",0,0,
8278,en,Sneakers,9.486,9/9/1992,"['Comedy', 'Crime', 'Drama']","When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",105232691,126,"We could tell you what it's about. But then, of course, we'd have to kill you."
7315,fr,Des hommes et des dieux,14.422,5/18/2010,"['Drama', 'History']","French drama based on the 1996 kidnapping and killing of seven monks in Algeria. A group of Trappist monks reside in the monastery of Tibhirine in Algeria, where they live in harmony with the largely muslim population. When a bloody conflict between Algeria's army and Muslim Jihadi insurgents disrupts the peace, they are forced to consider fleeing the monastery and deserting the villagers they have ministered to. In the face of deadly violence the monks wrestle with their faith and their convictions, eventually deciding to stay and help their neighbours keep the army and the insurgents at bay.",41424067,120,"In the face of terror, their greatest weapon was faith..."
2252,en,The Imitation Game,40.35,11/14/2014,"['History', 'Drama', 'Thriller', 'War']","Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",233555708,113,The true enigma was the man who cracked the code.
7415,en,D.E.B.S.,14.647,1/21/2004,"['Action', 'Comedy', 'Romance']",The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.,0,91,Evil is so totally busted!
8365,ja,機動戦士ガンダムII 哀・戦士編,13.121,7/11/1981,"['Animation', 'Science Fiction', 'Action']","After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",0,133,
1891,en,The Shape of Water,39.881,12/1/2017,"['Drama', 'Fantasy', 'Romance']","An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",194989655,123,A Fairy Tale for Troubled Times
5062,en,Brawl in Cell Block 99,19.237,9/23/2017,"['Action', 'Crime', 'Thriller']","After working as a drug courier and getting into a brutal shootout with police, a former boxer finds himself at the mercy of his enemies as they force him to instigate violent acts that turn the prison he resides in into a battleground.",0,132,
6120,en,The Batman vs. Dracula,15.035,10/18/2005,"['Fantasy', 'Animation', 'Horror', 'Action', 'Thriller', 'Science Fiction', 'Family', 'Mystery']","Gotham City is terrorized not only by recent escapees Joker and Penguin, but by the original creature of the night, Dracula! Can Batman stop the ruthless vampire before he turns everyone in the city, including The Caped Crusader, Joker and Penguin, into his mindless minions?",0,83,There's another bat in Gotham...
563,ko,기생충,96.306,5/30/2019,"['Comedy', 'Thriller', 'Drama']","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",257591776,133,Act like you own the place.
291,ja,劇場版 NARUTO -ナルト- ブラッド・プリズン,127.505,7/30/2011,"['Thriller', 'Animation', 'Action', 'Comedy', 'Horror', 'Mystery']","After his capture for attempted assassination of the Raikage, leader of Kumogakure, as well as killing Jōnin from Kirigakure and Iwagakure, Naruto is imprisoned in Hōzukijou: A criminal containment facility known as the Blood Prison. Mui, the castle master, uses the ultimate imprisonment technique to steal power from the prisoners, which is when Naruto notices his life has been targeted. Thus begins the battle to uncover the truth behind the mysterious murders and prove Naruto's innocence.",0,108,
4716,en,The Whole Nine Yards,19.088,2/18/2000,"['Comedy', 'Crime']","After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",106371651,98,"In the heart of suburbia, a hit man with heart has just moved in."
7708,en,Monster High: Escape from Skull Shores,11.036,2/16/2012,"['Animation', 'Family', 'Fantasy']","It's officially Spring Break at Monster High, and Lagoona takes her gilfriends across the sea to the Great Barrier Reef, but they are ship wrecked and end up on a mysterious skull shaped island. Here they enjoy the local hospitality until they realize that they are being used by a slippery showman named Farnum to lure the rarest, most mysterious monster of them all, ""the Beast"" into a trap. Frankie is taken by the Beast but tables turn and she ends up rescuing him and returning with him to Monster High. The story goes to high voltage when they realize that Frankie has inadvertently led Farnum to the location of the greatest gathering of monsters anywhere...Monster High.",0,45,
6349,en,Batman: Mask of the Phantasm,11.703,12/25/1993,"['Action', 'Animation', 'Crime', 'Mystery']","When a powerful criminal, who is connected to Bruce Wayne's ex-girlfriend, blames the Dark Knight for killing a crime lord, Batman decides to fight against him.",5617391,76,The Dark Knight fights to save Gotham city from its deadliest enemy.
169,en,Harry Potter and the Prisoner of Azkaban,208.631,5/31/2004,"['Adventure', 'Fantasy']","Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",789804554,141,Something wicked this way comes.
267,en,The Nightmare Before Christmas,136.45,10/9/1993,"['Fantasy', 'Animation', 'Family']","Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",75634409,76,"This is Halloween, everybody make a scene!"
4638,en,LEGO Scooby-Doo! Blowout Beach Bash,17.436,7/11/2017,"['Animation', 'Comedy', 'Family', 'Mystery']","Mystery, Inc. heads to Blowout Beach for a real swinging beach party when the Ghost Pirates threaten to harsh the good vibes.",0,72,
7077,en,Intimacy,15.984,1/20/2001,"['Romance', 'Drama']","Jay, a failed musician, walked out of his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon a woman comes to his house for graphic, almost wordless, sex. One day Jay follows her and finds out about the rest of her life (and that her name is Claire). This eventually disrupts their relationship.",0,119,Every Wednesday. She meets him once a week.
3355,en,Return of the Tooth Fairy,20.813,5/5/2020,['Horror'],"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly.",0,91,
8279,en,Malcolm X,11.486,11/18/1992,"['Drama', 'History']","A tribute to the controversial black activist and leader of the struggle for black liberation. He hit bottom during his imprisonment in the '50s, he became a Black Muslim and then a leader in the Nation of Islam. His assassination in 1965 left a legacy of self-determination and racial pride.",48169908,202,
315,ko,새콤달콤,136.04,6/4/2021,"['Comedy', 'Romance']","Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.",0,101,Did you think it would stay sweet forever? Then why is it so sour?
6728,en,The Beverly Hillbillies,19.461,10/15/1993,['Comedy'],"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",0,93,The day they moved in... Beverly Hills moved out.
9495,en,Goal! III : Taking On The World,10.273,1/1/2009,['Drama'],"Mexican footballer Santiago Muñez, along with his best friends and England national team players Charlie Braithwaite and Liam Adams, are selected for their respective national teams at the 2006 FIFA World Cup Finals in Germany.",0,91,
4067,en,Barely Legal,19.257,10/21/2005,['Comedy'],"Teenager Deacon works at a video shop, and his buddies, Fred and Matt, sell the bootleg porno films he acquires. Deacon gets fired, but the pals have the bright idea of filming their own Internet porn flick in order to make money and become more popular at school. Hijinks ensue as they cast and create their movie, but porn industry player Vic Ramalot grows jealous of their burgeoning success and tries to put a stop to the project.",0,90,"They couldn't rent it, so they made it themselves."
245,en,Fatherhood,140.428,6/18/2021,"['Drama', 'Family', 'Comedy']","A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",0,109,"In it, together."
252,en,Spider-Man: Into the Spider-Verse,162.399,12/6/2018,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']","Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",375540831,117,More Than One Wears the Mask
1111,en,Shutter Island,56.076,2/14/2010,"['Drama', 'Thriller', 'Mystery']","World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",294800000,138,Some places never let you go.
4801,en,Zoolander 2,18.861,2/6/2016,['Comedy'],Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,55969000,100,Long time no Z
1713,ko,언니,34.546,1/1/2019,"['Action', 'Crime', 'Thriller', 'Mystery']",A woman seeks to take revenge when her younger sister disappears and she finds out that her sister suffered violence and sexual abuse from school bullies.,0,94,Nothing can stop her from saving her missing sister.
50,en,Demonic,422.784,7/29/2021,"['Horror', 'Thriller']",A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.,0,104,"It's not a dream, it's not reality."
1835,ja,CRYING FREE SEX,30.039,9/8/2018,[],"Cobra and Naomi are working under cover and infiltrating a secret organization. They get hyped up and have sex, and their genitals get stuck together. The two fight against enemies, remaining stuck together. Can they make it through?",0,15,
7896,en,Rock of Ages,11.757,6/13/2012,"['Comedy', 'Drama', 'Music', 'Romance']","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",59418613,123,Nothin' but a good time.
3383,en,Bombshell,28.126,12/13/2019,"['Drama', 'History']",Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,61404394,109,Based on a Real Scandal
6410,it,Suburra,13.443,10/14/2015,"['Crime', 'Drama', 'Thriller']","A gangster known as ""Samurai"" wants to turn the waterfront of Rome into a new Las Vegas. All the local mob bosses have agreed to work for this common goal. But peace is not to last long.",0,130,Rome will fall
4313,en,The Comeback Trail,29,11/12/2020,"['Action', 'Comedy', 'Crime']","Two movie producers who owe money to the mob, have to set up their aging movie star to kill themselves accidentally so they don't have to owe them back but they wind up getting more than they ever imagined.",0,105,Hollywood has never pulled a stunt like this!
872,en,The Doorman,67.488,10/1/2020,"['Action', 'Thriller']","A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",118666,97,Be careful who you trust.
1254,en,Casino Royale,74.368,11/14/2006,"['Adventure', 'Action', 'Thriller']","Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",599045960,144,Everyone has a past. Every legend has a beginning.
8881,en,Flight of the Navigator,11.146,7/30/1986,"['Family', 'Science Fiction', 'Adventure']","12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",18564613,90,Come along on the greatest adventure of the summer!
5851,en,Pelé: Birth of a Legend,17.146,5/6/2016,['Drama'],"The life story of Brazilian football legend, Pele.",27312,107,A boy with nothing who changed everything.
5702,id,Paranoia,22.872,11/11/2021,"['Drama', 'Thriller']","Dina runs away with her teenage daughter Laura after her abusive husband Gion gets imprisoned. However, Gion is released from the prison due to the pandemic and Dina is panicking because not only she took Laura but also took Gion’s valuable antique statue away. Raka, a mysterious man appears and makes things even more complicated.",0,102,
8103,en,Lords of Chaos,9.527,9/20/2018,"['Drama', 'Music', 'Horror', 'Thriller']",A teenager's quest to launch Norwegian Black Metal in Oslo in the 1990s results in a very violent outcome.,365353,118,Based on truth and lies
2098,ja,ホムンクルス,39.785,4/2/2021,"['Drama', 'Thriller']","A homeless man meets a medical school student who pays him to volunteer for a surgical procedure known as trepanation, drilling a hole in his skull, which ends up giving him the ability to communicate with the dark side of people’s subconscious minds.",0,119,
5128,en,Christmas with a View,16.461,11/1/2018,"['Romance', 'Family']","This Christmas, Thunder Mountain Ski Resort is abuzz when celebrity chef Shane Roarke is named the new head chef. Clara Garrison isn't as excited and is instead focused on getting resettled after her failed attempt at opening a restaurant in the city. With their paths constantly crossing, will their shared passion for cooking bring them together or will secrets keep them apart?",0,90,
248,en,G.I. Joe: The Rise of Cobra,146.299,8/3/2009,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",302469017,118,"When all else fails, they don't."
6561,en,Come Away,13.638,11/12/2020,"['Fantasy', 'Adventure', 'Drama']","Before Alice went to Wonderland, and before Peter became Pan, they were brother and sister. When their eldest brother dies in a tragic accident, they each seek to save their parents from their downward spirals of despair until finally they are forced to choose between home and imagination, setting the stage for their iconic journeys into Wonderland and Neverland.",0,94,"A story about courage, wonder and never growing old."
1339,en,The Incredible Hulk,50.048,6/12/2008,"['Science Fiction', 'Action', 'Adventure']","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",163712074,114,You'll like him when he's angry.
7017,de,Kidnapping Stella,12.019,6/29/2019,['Thriller'],"Snatched off the street and held for ransom, a bound and gagged woman uses her limited powers to derail her two masked abductors' carefully laid plans.",0,89,"Snatched off the street and held for ransom, a bound and gagged woman uses her limited powers to derail her two masked abductors' carefully laid plans."
2110,en,Unfaithful,31.904,5/10/2002,"['Thriller', 'Drama']","Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.",119137784,124,Where do you go when you've gone too far?
1569,en,The Cabin in the Woods,63.266,4/12/2012,"['Horror', 'Comedy', 'Fantasy', 'Thriller']","Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",71041255,95,You think you know the story
1726,en,They Live Inside Us,36.667,10/6/2020,['Horror'],"Seeking inspiration for a new writing project, a man spends Halloween night in a notoriously haunted house. He soon realizes he is living in his own horror story.",0,103,
8384,fr,Le Voyage dans la Lune,12.469,4/17/1902,"['Adventure', 'Fantasy', 'Science Fiction']","Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious satellite.",0,14,
6940,en,Radio,12.773,10/24/2003,['Drama'],"High school football coach, Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.",53293628,109,His courage made them champions.
4395,en,Bonnie and Clyde,20.01,7/18/1967,"['Crime', 'Drama']","In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",50700000,110,They’re young… they’re in love… and they kill people.
2420,en,xXx: State of the Union,29.589,4/27/2005,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,71073932,101,Prepare for the next level
3045,ja,東京リベンジャーズ,28.569,7/9/2021,"['Action', 'Drama']",An unemployed man learns that his ex-girlfriend was murdered. He suddenly finds himself travelling through time to his middle school years and has chance to change the future and save the girl. He aims to rise to the top of the most brutal delinquent gang.,0,120,
5503,en,Murder on the Orient Express,14.535,11/22/1974,"['Drama', 'Thriller', 'Mystery']","In 1935, when his train is stopped by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before.",35700000,128,The greatest cast of suspicious characters ever involved in murder.
3703,it,L'ultimo paradiso,21.119,2/5/2021,"['Drama', 'Romance']","In 1950s Italy, a farmer's dream of improving workers’ living conditions collapses when he falls for a landowner's daughter. Based on true events.",0,107,
8191,en,A Secret Love,10.26,4/29/2020,['Documentary'],"Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.",0,83,
5331,en,Billie Eilish: The World's a Little Blurry,17.935,2/26/2021,"['Documentary', 'Music']","This documentary offers a deeply intimate look at extraordinary teenager Billie Eilish. Award-winning filmmaker R.J. Cutler follows her journey on the road, onstage, and at home with her family as the writing and recording of her debut album changes her life.",0,140,
9808,en,Return to House on Haunted Hill,11.036,10/3/2007,"['Horror', 'Thriller']","Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",0,81,
447,en,Resident Evil: Welcome to Raccoon City,88.822,11/24/2021,"['Horror', 'Action', 'Mystery']","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",0,107,Witness the beginning of evil.
